playerID,assetID,sessionStart,sessionEnd
23747,5441,7/13/20 15:33,7/13/20 15:45
23747,5385,7/13/20 15:46,7/13/20 16:08
23747,3825,7/13/20 16:08,7/13/20 16:12
23747,3837,7/13/20 16:12,7/13/20 16:17
23747,5962,7/13/20 16:18,7/13/20 16:28
23747,5821,7/13/20 16:28,7/13/20 16:39
23747,5919,7/13/20 16:53,7/13/20 16:56
239191,5931,7/14/20 2:51,7/14/20 2:54
239191,5983,7/14/20 3:46,7/14/20 3:47
239486,5903,7/13/20 22:41,7/13/20 23:11
240310,4694,7/13/20 14:42,7/13/20 16:43
240310,4696,7/13/20 14:53,7/13/20 17:03
240310,5439,7/13/20 17:05,7/13/20 17:13
240310,4695,7/13/20 17:14,7/13/20 17:17
240310,5441,7/13/20 17:17,7/13/20 18:01
241120,5418,7/13/20 18:07,7/13/20 21:48
241120,6010,7/13/20 18:14,7/13/20 18:22
241120,5823,7/13/20 18:42,7/13/20 19:30
241120,6029,7/13/20 19:34,7/13/20 19:51
241120,6030,7/13/20 19:52,7/13/20 19:59
241120,5549,7/13/20 20:24,7/13/20 20:25
241120,5548,7/13/20 20:25,7/13/20 20:27
241120,5909,7/13/20 20:28,7/13/20 21:12
241120,5910,7/13/20 20:39,7/13/20 22:18
241120,6008,7/13/20 21:49,7/13/20 22:01
241120,6005,7/13/20 22:01,7/13/20 22:07
241120,5417,7/13/20 22:21,7/13/20 22:23
241120,6009,7/13/20 22:25,7/13/20 22:34
241122,6010,7/13/20 18:10,7/13/20 18:14
241130,5823,7/13/20 18:39,7/13/20 18:40
241771,5593,7/14/20 1:52,7/14/20 1:56
243455,5967,7/13/20 15:21,7/13/20 15:25
243455,6048,7/13/20 15:25,7/13/20 15:35
243455,3514,7/13/20 15:36,7/13/20 15:39
243455,5639,7/13/20 15:39,7/13/20 15:42
243455,5994,7/13/20 15:44,7/13/20 15:54
243455,4693,7/13/20 15:54,7/13/20 16:01
243758,6041,7/13/20 21:28,7/13/20 21:29
243758,6040,7/13/20 21:33,7/13/20 21:36
243758,5847,7/13/20 22:03,7/13/20 22:21
248442,6044,7/13/20 20:00,7/13/20 21:57
255417,5460,7/13/20 19:25,7/14/20 4:39
255680,5480,7/13/20 20:47,7/13/20 23:30
255680,5182,7/13/20 22:05,7/13/20 22:10
255680,4336,7/13/20 22:21,7/13/20 23:14
255680,5544,7/13/20 23:14,7/13/20 23:16
256956,3530,7/13/20 22:40,7/14/20 3:31
256956,6008,7/14/20 3:38,7/14/20 4:10
260260,5981,7/13/20 18:11,7/13/20 18:14
260260,4957,7/13/20 18:14,7/13/20 18:36
260260,6045,7/13/20 18:36,7/14/20 1:34
260260,5784,7/13/20 18:46,7/14/20 1:47
260260,3898,7/13/20 18:51,7/13/20 18:57
260260,5995,7/13/20 19:00,7/13/20 19:06
260260,5908,7/13/20 19:07,7/14/20 0:11
260260,4695,7/13/20 19:13,7/13/20 19:21
260260,4659,7/13/20 19:29,7/13/20 19:44
260260,5441,7/13/20 19:46,7/13/20 19:52
260260,4274,7/13/20 19:53,7/13/20 20:01
260260,5087,7/13/20 20:02,7/13/20 20:28
260260,3553,7/13/20 20:28,7/13/20 20:44
260260,3920,7/13/20 20:45,7/13/20 20:54
260260,5987,7/13/20 20:58,7/13/20 21:11
260260,5971,7/13/20 21:12,7/13/20 21:17
260260,5962,7/13/20 21:18,7/13/20 21:33
260260,5966,7/13/20 21:34,7/13/20 22:18
260260,5712,7/13/20 22:21,7/13/20 22:37
260260,5879,7/13/20 22:37,7/13/20 22:42
260260,5857,7/13/20 22:42,7/14/20 0:02
260260,5069,7/14/20 0:02,7/14/20 0:07
260260,5240,7/14/20 0:12,7/14/20 0:14
260260,4956,7/14/20 0:15,7/14/20 0:17
260260,5818,7/14/20 0:18,7/14/20 0:29
260260,6013,7/14/20 0:29,7/14/20 0:48
260260,5968,7/14/20 0:53,7/14/20 0:59
260260,3825,7/14/20 0:59,7/14/20 1:05
260260,5910,7/14/20 1:05,7/14/20 1:08
260260,6046,7/14/20 1:08,7/14/20 1:23
260260,5783,7/14/20 1:47,7/14/20 1:51
265957,6029,7/13/20 18:23,7/13/20 18:31
265957,5910,7/13/20 18:34,7/13/20 18:38
268229,5601,7/13/20 20:26,7/14/20 0:26
270546,5907,7/13/20 22:23,7/13/20 22:27
270546,6043,7/13/20 22:27,7/13/20 22:34
270546,5550,7/13/20 22:36,7/13/20 22:38
270546,5590,7/13/20 22:40,7/13/20 22:59
270546,5391,7/13/20 23:01,7/13/20 23:15
270546,5893,7/13/20 23:32,7/13/20 23:37
270546,5892,7/13/20 23:37,7/14/20 0:22
272244,4694,7/13/20 20:31,7/13/20 20:37
272244,4695,7/13/20 20:37,7/13/20 21:09
272244,5605,7/13/20 21:38,7/13/20 22:09
272509,5766,7/13/20 15:32,7/13/20 15:35
272509,4601,7/13/20 15:39,7/13/20 15:59
27475,9111,7/13/20 18:46,7/14/20 3:20
27475,5889,7/13/20 18:55,7/13/20 21:54
27475,5962,7/13/20 18:59,7/13/20 19:00
27475,5964,7/13/20 19:00,7/13/20 19:41
27475,5849,7/13/20 19:44,7/13/20 19:46
27475,5967,7/13/20 19:46,7/13/20 19:48
27475,9109,7/13/20 20:06,7/14/20 2:59
27475,9106,7/13/20 21:04,7/14/20 2:56
27475,9110,7/13/20 21:06,7/13/20 21:07
27475,5894,7/13/20 21:54,7/13/20 21:57
27475,5638,7/13/20 22:15,7/13/20 22:22
27475,9104,7/14/20 2:40,7/14/20 3:40
27475,6038,7/14/20 3:42,7/14/20 3:43
27475,5117,7/14/20 3:43,7/14/20 3:45
275203,6034,7/13/20 21:29,7/13/20 21:49
275203,5904,7/13/20 21:50,7/13/20 22:18
277427,4659,7/13/20 18:15,7/13/20 18:22
277427,5967,7/13/20 18:24,7/13/20 18:30
277427,6020,7/13/20 18:31,7/13/20 18:42
2811,4693,7/14/20 3:12,7/14/20 3:18
2811,4275,7/14/20 3:19,7/14/20 3:21
2811,3991,7/14/20 3:22,7/14/20 3:24
2811,3517,7/14/20 3:24,7/14/20 3:35
2811,5983,7/14/20 3:36,7/14/20 3:39
2811,5991,7/14/20 3:42,7/14/20 4:09
281374,5070,7/14/20 2:37,7/14/20 3:03
281374,5069,7/14/20 3:03,7/14/20 3:08
281374,5416,7/14/20 3:09,7/14/20 3:59
282629,6037,7/13/20 21:47,7/13/20 21:56
282629,4603,7/13/20 22:00,7/13/20 22:15
282630,6032,7/13/20 21:46,7/13/20 22:06
282630,5962,7/13/20 22:14,7/13/20 22:22
282630,5854,7/13/20 22:43,7/13/20 22:44
2839,4193,7/13/20 23:38,7/13/20 23:39
285327,6012,7/13/20 17:20,7/13/20 20:26
285327,6031,7/13/20 18:07,7/13/20 18:07
285327,5548,7/13/20 20:24,7/13/20 20:24
285327,5886,7/13/20 20:28,7/13/20 20:29
285327,6011,7/13/20 20:29,7/13/20 20:49
285327,3825,7/13/20 20:51,7/13/20 21:03
285327,5480,7/14/20 1:59,7/14/20 4:36
286176,6014,7/13/20 18:38,7/13/20 18:40
286176,5642,7/13/20 18:41,7/13/20 18:43
286176,5967,7/13/20 18:45,7/13/20 19:00
290546,5962,7/13/20 14:43,7/13/20 14:45
29080,6024,7/14/20 2:43,7/14/20 2:53
29080,5386,7/14/20 3:26,7/14/20 4:30
29083,5385,7/14/20 3:49,7/14/20 4:02
2924,5873,7/13/20 19:03,7/13/20 19:12
2924,3532,7/13/20 19:15,7/13/20 19:17
2924,3837,7/13/20 19:17,7/13/20 19:21
2924,5970,7/13/20 19:22,7/13/20 19:26
2924,4524,7/13/20 19:27,7/13/20 19:28
2924,5871,7/13/20 19:30,7/13/20 19:35
292415,4275,7/14/20 3:08,7/14/20 3:15
292531,3825,7/13/20 17:18,7/13/20 17:22
292711,3517,7/13/20 20:54,7/13/20 21:01
292711,5981,7/13/20 21:02,7/13/20 21:07
292711,3898,7/13/20 21:08,7/13/20 21:12
292711,6028,7/13/20 21:13,7/13/20 21:16
292711,6031,7/13/20 21:16,7/13/20 21:20
292711,5821,7/13/20 21:22,7/13/20 21:31
297967,6002,7/13/20 17:01,7/13/20 17:12
297967,6048,7/13/20 17:14,7/13/20 17:59
297967,5997,7/13/20 18:02,7/13/20 18:16
297967,5890,7/13/20 18:18,7/13/20 19:00
299001,6016,7/13/20 18:23,7/13/20 18:40
29901,5848,7/13/20 18:47,7/13/20 19:08
29901,5638,7/13/20 19:09,7/13/20 21:43
29901,5381,7/13/20 19:19,7/13/20 19:21
29901,5382,7/13/20 19:21,7/13/20 19:25
29901,5888,7/13/20 19:26,7/13/20 19:27
29901,5849,7/13/20 19:28,7/13/20 19:37
29901,6035,7/13/20 19:37,7/13/20 21:49
29901,5444,7/13/20 19:42,7/13/20 21:45
29901,5641,7/13/20 20:11,7/13/20 21:30
29901,5885,7/13/20 20:29,7/13/20 20:35
29901,5967,7/13/20 20:35,7/13/20 20:39
29901,5640,7/13/20 20:47,7/13/20 20:50
29901,5439,7/13/20 21:05,7/13/20 21:37
29901,5442,7/13/20 21:30,7/13/20 21:32
29901,5443,7/13/20 21:31,7/13/20 21:34
306147,5444,7/13/20 21:24,7/13/20 21:27
306147,5849,7/13/20 21:27,7/13/20 21:29
306147,5393,7/13/20 21:38,7/13/20 21:41
306147,5989,7/13/20 21:46,7/13/20 21:57
306147,6022,7/13/20 21:57,7/13/20 22:01
306147,5837,7/13/20 22:02,7/13/20 22:05
306147,5440,7/13/20 22:06,7/13/20 22:20
306147,5641,7/13/20 22:20,7/13/20 22:31
306147,4603,7/13/20 22:31,7/13/20 22:34
306147,5981,7/13/20 22:35,7/13/20 22:40
306147,3517,7/13/20 22:40,7/13/20 22:43
306147,5817,7/13/20 22:44,7/13/20 22:49
306147,3898,7/13/20 22:53,7/13/20 22:54
3137,5990,7/13/20 19:00,7/13/20 20:05
3137,4336,7/13/20 19:03,7/13/20 19:09
3137,9034,7/13/20 19:10,7/13/20 19:13
3137,9000,7/13/20 19:14,7/13/20 20:14
3137,3920,7/13/20 19:30,7/13/20 19:39
3137,3517,7/13/20 19:39,7/13/20 19:41
3137,5871,7/13/20 20:02,7/13/20 20:03
3137,3185,7/13/20 20:14,7/13/20 20:18
3137,6029,7/13/20 20:18,7/13/20 20:23
3137,4880,7/13/20 20:23,7/13/20 20:28
3137,5776,7/13/20 20:30,7/13/20 20:32
31372,5854,7/14/20 1:26,7/14/20 2:17
316174,6020,7/13/20 21:13,7/13/20 21:15
316174,5856,7/13/20 21:15,7/13/20 21:30
316174,5892,7/13/20 21:30,7/13/20 21:37
316174,5919,7/13/20 21:38,7/13/20 21:58
316174,6026,7/13/20 21:59,7/13/20 22:05
316174,4956,7/13/20 22:07,7/13/20 22:07
316174,6045,7/13/20 22:09,7/13/20 22:12
316174,6028,7/13/20 22:14,7/13/20 22:21
316174,5638,7/13/20 22:22,7/13/20 22:32
316174,5439,7/13/20 22:32,7/13/20 22:34
316175,6019,7/13/20 21:03,7/13/20 21:13
316175,5857,7/13/20 21:14,7/13/20 21:19
316175,5993,7/13/20 21:22,7/13/20 21:31
316175,5971,7/13/20 21:32,7/13/20 21:34
316175,5987,7/13/20 21:35,7/13/20 21:44
316175,6003,7/13/20 21:45,7/13/20 21:49
316175,5776,7/13/20 21:49,7/13/20 21:51
316175,5418,7/13/20 21:53,7/13/20 21:58
316175,6046,7/13/20 22:00,7/13/20 22:04
316175,4956,7/13/20 22:12,7/13/20 22:17
316175,5692,7/13/20 22:19,7/13/20 22:25
316175,5746,7/13/20 22:26,7/13/20 22:30
3179,4336,7/13/20 18:56,7/13/20 18:59
3179,5907,7/13/20 18:59,7/13/20 19:01
3179,5967,7/13/20 19:01,7/13/20 19:07
3179,6039,7/13/20 19:08,7/13/20 19:09
3179,3920,7/13/20 19:11,7/13/20 19:23
3179,5981,7/13/20 19:23,7/13/20 19:26
3179,3991,7/13/20 19:26,7/13/20 19:29
3179,9000,7/13/20 19:30,7/13/20 19:41
3179,5910,7/13/20 19:42,7/13/20 19:53
3179,6046,7/13/20 19:57,7/13/20 20:00
3179,5640,7/13/20 20:00,7/13/20 20:40
318636,5123,7/13/20 23:34,7/13/20 23:36
323982,5902,7/13/20 17:42,7/13/20 18:17
323982,5644,7/13/20 17:52,7/13/20 18:25
323982,5903,7/13/20 18:26,7/13/20 18:42
323982,4659,7/13/20 18:46,7/13/20 18:49
323982,5821,7/13/20 18:52,7/13/20 19:07
323983,5821,7/13/20 17:43,7/13/20 18:27
323983,4661,7/13/20 18:27,7/13/20 19:06
323983,6032,7/13/20 19:07,7/13/20 19:08
32635,5545,7/13/20 15:50,7/13/20 16:00
32940,4695,7/13/20 19:38,7/13/20 19:39
32940,4694,7/13/20 19:40,7/13/20 19:47
32940,4696,7/13/20 19:47,7/13/20 20:15
32940,5478,7/13/20 20:16,7/13/20 20:22
32940,5482,7/13/20 20:23,7/13/20 20:27
32940,5481,7/13/20 20:28,7/13/20 20:38
32940,5480,7/13/20 20:38,7/13/20 20:45
330551,6036,7/13/20 20:12,7/13/20 21:04
330551,5907,7/13/20 20:32,7/13/20 20:48
330551,5817,7/13/20 21:05,7/13/20 21:06
3318,5521,7/13/20 22:25,7/13/20 22:28
3318,6005,7/13/20 22:29,7/13/20 22:40
3318,5967,7/13/20 22:40,7/13/20 22:41
3318,5392,7/13/20 22:41,7/13/20 22:44
3318,5851,7/13/20 22:45,7/13/20 22:48
3318,5444,7/13/20 22:49,7/13/20 23:09
3318,4441,7/13/20 23:12,7/13/20 23:50
3318,5386,7/13/20 23:52,7/14/20 0:07
3318,4274,7/14/20 0:07,7/14/20 0:08
3318,6039,7/14/20 0:08,7/14/20 0:13
3318,5987,7/14/20 0:18,7/14/20 0:22
3318,5893,7/14/20 0:24,7/14/20 0:28
3318,6020,7/14/20 0:29,7/14/20 0:36
3318,5772,7/14/20 0:37,7/14/20 0:37
3318,5887,7/14/20 0:38,7/14/20 0:45
3318,6017,7/14/20 0:45,7/14/20 0:50
3318,5642,7/14/20 0:53,7/14/20 0:55
338482,5605,7/13/20 16:36,7/13/20 18:14
338537,5644,7/13/20 17:38,7/13/20 17:44
338537,9000,7/13/20 17:46,7/13/20 17:47
341919,6043,7/14/20 2:00,7/14/20 2:12
341919,5766,7/14/20 2:13,7/14/20 2:18
341919,4021,7/14/20 2:19,7/14/20 3:21
341919,5958,7/14/20 3:22,7/14/20 3:39
341919,5182,7/14/20 3:40,7/14/20 4:29
341919,3837,7/14/20 4:31,7/14/20 4:41
34318,1736,7/13/20 19:22,7/13/20 21:04
34318,4957,7/13/20 19:30,7/13/20 19:34
34318,3898,7/13/20 19:34,7/13/20 19:37
34318,3900,7/13/20 19:37,7/13/20 19:39
34318,6028,7/13/20 19:40,7/13/20 19:42
34318,3920,7/13/20 19:43,7/13/20 19:49
34318,5749,7/13/20 19:50,7/13/20 19:53
34318,5746,7/13/20 19:53,7/13/20 19:55
34318,6036,7/13/20 19:55,7/13/20 20:09
34318,6014,7/13/20 20:14,7/13/20 20:20
34318,6016,7/13/20 20:20,7/13/20 20:25
34318,5979,7/13/20 20:26,7/13/20 20:31
34318,5824,7/13/20 20:34,7/13/20 20:39
34318,5642,7/13/20 20:39,7/13/20 21:31
34318,5894,7/13/20 20:55,7/13/20 20:57
34318,6001,7/13/20 20:57,7/13/20 20:59
34318,5836,7/13/20 21:06,7/13/20 21:09
34318,5887,7/13/20 21:10,7/13/20 21:17
34318,5873,7/13/20 21:32,7/13/20 21:39
345671,5590,7/13/20 14:14,7/13/20 16:11
351302,3532,7/13/20 17:00,7/13/20 17:14
351302,3825,7/13/20 17:16,7/13/20 17:17
351302,4695,7/13/20 17:31,7/13/20 17:35
354088,5693,7/13/20 19:11,7/13/20 19:15
35533,6035,7/13/20 18:51,7/13/20 19:15
355702,5590,7/13/20 18:02,7/13/20 18:05
356429,3829,7/13/20 23:36,7/13/20 23:45
356429,6040,7/13/20 23:46,7/13/20 23:52
356429,5987,7/14/20 0:00,7/14/20 0:05
356429,5971,7/14/20 0:06,7/14/20 0:17
356429,5835,7/14/20 0:17,7/14/20 0:26
356429,6026,7/14/20 0:27,7/14/20 0:34
356429,5285,7/14/20 0:41,7/14/20 0:47
356429,5863,7/14/20 0:48,7/14/20 0:51
356429,6046,7/14/20 0:51,7/14/20 1:04
356429,5906,7/14/20 1:04,7/14/20 1:08
356650,5766,7/14/20 1:28,7/14/20 1:37
357867,4693,7/13/20 18:05,7/13/20 18:22
35897,5417,7/13/20 16:46,7/13/20 18:45
35897,5416,7/13/20 16:51,7/13/20 16:55
35897,6006,7/13/20 16:55,7/13/20 16:57
35897,5441,7/13/20 16:58,7/13/20 17:05
35897,5442,7/13/20 17:06,7/13/20 17:11
35897,5641,7/13/20 17:11,7/13/20 17:17
35897,6029,7/13/20 17:17,7/13/20 17:38
35897,6012,7/13/20 18:20,7/13/20 18:22
35953,4880,7/14/20 2:37,7/14/20 2:38
35953,6001,7/14/20 2:55,7/14/20 2:57
35953,5925,7/14/20 2:57,7/14/20 3:04
35953,4275,7/14/20 3:54,7/14/20 3:55
35953,5970,7/14/20 3:56,7/14/20 3:57
35953,3514,7/14/20 4:00,7/14/20 4:04
35953,4694,7/14/20 4:33,7/14/20 4:41
359655,5854,7/13/20 19:48,7/13/20 19:59
36227,5183,7/13/20 19:14,7/13/20 19:26
36227,4693,7/13/20 19:33,7/13/20 19:53
36227,4695,7/13/20 19:35,7/13/20 19:50
36227,5182,7/13/20 19:36,7/13/20 19:37
36227,5776,7/13/20 19:53,7/13/20 19:56
36596,6002,7/14/20 2:36,7/14/20 4:20
36596,5544,7/14/20 2:57,7/14/20 3:04
36596,5481,7/14/20 3:04,7/14/20 4:02
36596,5393,7/14/20 4:02,7/14/20 4:12
36596,5969,7/14/20 4:15,7/14/20 4:16
36596,6003,7/14/20 4:20,7/14/20 4:22
36596,6004,7/14/20 4:22,7/14/20 4:33
366292,6039,7/13/20 23:37,7/13/20 23:45
366292,3829,7/13/20 23:45,7/13/20 23:58
366292,3825,7/13/20 23:58,7/14/20 0:06
366292,3534,7/14/20 0:06,7/14/20 2:05
366292,3532,7/14/20 0:24,7/14/20 1:49
366292,3837,7/14/20 1:04,7/14/20 1:37
368177,4694,7/14/20 0:50,7/14/20 1:13
368256,6022,7/13/20 23:48,7/13/20 23:51
368435,5603,7/14/20 2:40,7/14/20 2:52
369825,5848,7/13/20 16:28,7/13/20 16:30
370814,5417,7/13/20 14:07,7/14/20 3:56
370814,4336,7/13/20 14:21,7/13/20 15:24
370814,5418,7/13/20 15:26,7/13/20 15:39
370814,6030,7/13/20 22:32,7/14/20 0:31
37084,5890,7/14/20 0:03,7/14/20 0:20
370967,5848,7/13/20 16:43,7/13/20 16:51
372247,5594,7/14/20 2:07,7/14/20 2:20
372247,6058,7/14/20 2:20,7/14/20 2:41
37377,6032,7/13/20 15:16,7/13/20 15:24
37377,6005,7/13/20 15:30,7/13/20 15:35
37377,5968,7/13/20 15:36,7/13/20 15:41
374129,5593,7/14/20 1:56,7/14/20 1:58
374319,5418,7/13/20 16:45,7/13/20 17:07
374319,5638,7/13/20 22:44,7/13/20 22:52
374319,5892,7/13/20 23:10,7/13/20 23:15
374319,5894,7/13/20 23:16,7/13/20 23:39
376789,3900,7/13/20 21:10,7/13/20 21:13
376789,5240,7/13/20 21:14,7/13/20 21:29
380460,6008,7/14/20 1:48,7/14/20 2:02
380460,5967,7/14/20 2:23,7/14/20 2:38
380644,5991,7/14/20 1:56,7/14/20 2:04
381998,5711,7/14/20 1:19,7/14/20 1:37
381998,5712,7/14/20 1:23,7/14/20 2:05
381998,4441,7/14/20 2:08,7/14/20 2:27
381998,4442,7/14/20 2:13,7/14/20 3:30
381998,5386,7/14/20 2:31,7/14/20 2:44
381998,5986,7/14/20 2:52,7/14/20 3:00
381998,5984,7/14/20 3:04,7/14/20 3:16
381998,4880,7/14/20 3:17,7/14/20 3:26
381998,6007,7/14/20 3:30,7/14/20 3:32
381998,6006,7/14/20 3:33,7/14/20 3:38
381998,6010,7/14/20 3:39,7/14/20 4:31
381999,6032,7/14/20 1:19,7/14/20 1:41
381999,5442,7/14/20 1:45,7/14/20 1:48
381999,5852,7/14/20 1:48,7/14/20 1:56
381999,5638,7/14/20 1:57,7/14/20 2:11
381999,5817,7/14/20 2:13,7/14/20 2:18
381999,3898,7/14/20 2:18,7/14/20 2:19
381999,5550,7/14/20 2:24,7/14/20 3:36
381999,3185,7/14/20 3:18,7/14/20 3:20
381999,9000,7/14/20 3:20,7/14/20 3:27
381999,5836,7/14/20 3:38,7/14/20 3:39
381999,5837,7/14/20 3:39,7/14/20 3:46
381999,5889,7/14/20 3:51,7/14/20 3:56
381999,6021,7/14/20 3:56,7/14/20 3:58
381999,5878,7/14/20 3:59,7/14/20 4:02
381999,5930,7/14/20 4:02,7/14/20 4:06
381999,5711,7/14/20 4:08,7/14/20 4:13
381999,5712,7/14/20 4:14,7/14/20 4:18
382355,5069,7/14/20 2:00,7/14/20 2:04
382355,5545,7/14/20 2:04,7/14/20 3:29
382779,6022,7/13/20 18:01,7/13/20 18:20
382779,4442,7/13/20 18:21,7/13/20 19:02
382779,5851,7/13/20 19:06,7/13/20 19:37
382779,4274,7/13/20 19:38,7/13/20 19:41
382779,3825,7/13/20 19:41,7/13/20 19:41
383358,3825,7/14/20 0:23,7/14/20 0:24
385344,6029,7/13/20 19:28,7/13/20 19:30
385344,3991,7/13/20 19:30,7/13/20 19:40
386047,5888,7/13/20 19:34,7/13/20 19:51
386047,5979,7/13/20 19:35,7/13/20 19:40
386047,6016,7/13/20 19:42,7/13/20 19:44
386047,5548,7/13/20 19:52,7/13/20 19:56
386047,5851,7/13/20 19:59,7/13/20 20:01
386047,5480,7/13/20 20:02,7/13/20 20:02
386047,3530,7/13/20 20:03,7/13/20 20:16
386047,3532,7/13/20 20:10,7/13/20 20:12
386047,6008,7/13/20 20:17,7/13/20 20:23
386048,5903,7/13/20 19:32,7/13/20 19:55
386048,5902,7/13/20 19:40,7/13/20 19:44
386048,6014,7/13/20 19:49,7/13/20 19:52
386048,6035,7/13/20 19:56,7/13/20 20:08
386048,5847,7/13/20 20:09,7/13/20 20:11
386048,5548,7/13/20 20:15,7/13/20 20:18
386048,6045,7/13/20 20:19,7/13/20 20:26
387326,6032,7/13/20 19:58,7/13/20 20:00
387326,5902,7/13/20 20:00,7/13/20 20:01
387326,5642,7/13/20 20:01,7/13/20 20:02
387326,4336,7/13/20 20:03,7/13/20 20:04
387326,5641,7/13/20 20:05,7/13/20 20:07
387326,5848,7/13/20 20:07,7/13/20 20:15
387326,5821,7/13/20 20:18,7/13/20 20:25
387326,4900,7/13/20 20:27,7/13/20 20:30
387326,5904,7/13/20 20:30,7/13/20 20:36
387396,6016,7/13/20 19:22,7/13/20 19:24
387772,5638,7/13/20 21:30,7/13/20 21:32
387772,5442,7/13/20 21:33,7/13/20 21:35
387772,5393,7/13/20 21:35,7/13/20 21:37
387783,9111,7/13/20 15:29,7/13/20 18:22
387783,9104,7/13/20 17:02,7/13/20 20:19
387783,9106,7/13/20 20:21,7/13/20 20:34
391392,5871,7/14/20 2:25,7/14/20 3:27
391392,6044,7/14/20 2:52,7/14/20 3:24
391392,5117,7/14/20 3:03,7/14/20 3:17
393414,6030,7/13/20 17:34,7/13/20 17:38
394781,3280,7/13/20 20:23,7/13/20 20:28
394781,2815,7/13/20 20:28,7/13/20 20:29
394781,5639,7/13/20 20:31,7/13/20 20:35
394781,6031,7/13/20 20:36,7/13/20 20:40
394802,5417,7/13/20 16:50,7/13/20 18:26
394802,6029,7/13/20 18:50,7/13/20 19:01
395201,5442,7/13/20 18:21,7/13/20 18:34
395201,5441,7/13/20 18:29,7/13/20 21:03
395201,5443,7/13/20 18:31,7/13/20 19:46
395201,5440,7/13/20 18:37,7/14/20 2:12
395201,5848,7/13/20 19:46,7/13/20 19:47
395201,5849,7/13/20 19:50,7/14/20 2:15
395201,5640,7/13/20 21:06,7/14/20 0:59
395201,5639,7/13/20 21:18,7/14/20 0:53
395201,6035,7/13/20 23:01,7/13/20 23:05
395201,5847,7/13/20 23:05,7/13/20 23:06
395201,5854,7/13/20 23:06,7/13/20 23:11
395201,5851,7/13/20 23:11,7/14/20 0:21
395201,5638,7/13/20 23:57,7/14/20 2:51
395201,5439,7/14/20 0:03,7/14/20 0:12
395201,5444,7/14/20 0:05,7/14/20 2:18
395201,5615,7/14/20 1:07,7/14/20 1:08
395201,5616,7/14/20 1:08,7/14/20 1:26
395201,5617,7/14/20 1:11,7/14/20 1:17
395201,5823,7/14/20 1:26,7/14/20 1:47
395201,5285,7/14/20 1:32,7/14/20 1:56
395201,5641,7/14/20 2:12,7/14/20 2:14
395201,5908,7/14/20 2:18,7/14/20 2:19
395201,5885,7/14/20 2:20,7/14/20 2:43
395201,6034,7/14/20 2:51,7/14/20 3:19
395201,5852,7/14/20 3:06,7/14/20 3:13
39626,5285,7/13/20 20:24,7/13/20 20:28
39626,6030,7/13/20 20:31,7/13/20 20:39
39626,6031,7/13/20 20:40,7/13/20 20:40
397822,5852,7/13/20 18:55,7/14/20 3:29
397822,5442,7/13/20 19:31,7/13/20 19:57
397822,5441,7/13/20 20:10,7/13/20 20:34
397822,5639,7/13/20 21:06,7/14/20 1:59
397822,5640,7/14/20 0:55,7/14/20 0:56
398294,5070,7/13/20 19:05,7/13/20 19:07
398294,5069,7/13/20 19:08,7/13/20 19:09
398294,5641,7/13/20 19:16,7/13/20 19:31
398294,6036,7/13/20 19:32,7/13/20 19:34
398294,5904,7/13/20 20:19,7/13/20 20:29
398294,5903,7/14/20 3:55,7/14/20 3:59
398294,5824,7/14/20 3:59,7/14/20 4:08
399828,5907,7/13/20 23:57,7/14/20 0:06
399828,5480,7/14/20 0:07,7/14/20 0:14
399828,4275,7/14/20 0:47,7/14/20 0:51
399828,4441,7/14/20 0:52,7/14/20 0:56
399828,6011,7/14/20 0:57,7/14/20 1:07
400460,6002,7/13/20 18:29,7/13/20 18:37
403636,6029,7/13/20 22:17,7/13/20 22:22
403636,6031,7/13/20 22:31,7/13/20 22:35
403636,6003,7/14/20 0:35,7/14/20 0:38
403636,6028,7/14/20 0:39,7/14/20 0:45
403636,6030,7/14/20 0:45,7/14/20 1:03
403636,5638,7/14/20 1:03,7/14/20 1:10
403636,3991,7/14/20 1:11,7/14/20 1:27
403636,3514,7/14/20 3:41,7/14/20 3:45
403791,6004,7/13/20 22:54,7/13/20 22:59
403791,5418,7/13/20 23:00,7/13/20 23:11
403791,5548,7/13/20 23:11,7/13/20 23:16
403791,5910,7/13/20 23:19,7/13/20 23:21
403791,9000,7/13/20 23:22,7/13/20 23:22
403791,3185,7/13/20 23:23,7/13/20 23:29
403791,6038,7/13/20 23:30,7/13/20 23:32
403791,5885,7/13/20 23:32,7/13/20 23:34
406179,3829,7/13/20 14:10,7/13/20 14:34
408172,5601,7/13/20 18:50,7/13/20 19:01
408172,5605,7/13/20 19:01,7/13/20 20:13
408172,5594,7/13/20 20:21,7/13/20 22:00
408490,5910,7/13/20 22:32,7/13/20 22:36
408490,6045,7/13/20 22:37,7/13/20 22:57
408490,5902,7/13/20 22:58,7/13/20 23:08
408490,6026,7/13/20 23:11,7/13/20 23:15
408490,4336,7/13/20 23:33,7/13/20 23:38
408490,5241,7/13/20 23:38,7/13/20 23:50
408902,3227,7/14/20 1:04,7/14/20 2:04
408902,3226,7/14/20 1:05,7/14/20 1:44
409304,5590,7/13/20 23:44,7/14/20 2:34
409304,5983,7/14/20 0:14,7/14/20 0:44
411992,4695,7/14/20 0:31,7/14/20 1:02
411992,4693,7/14/20 1:02,7/14/20 2:36
411992,6004,7/14/20 2:36,7/14/20 2:41
411992,4696,7/14/20 2:42,7/14/20 2:47
